Host_Time_s,Raw_V3,Force_N,Raw_V3_Filtered
1771577281.869283,65.55,-0.024915867674138985,65.55
1771577281.869352,64.9,-0.13288462759540243,64.9
1771577281.897919,77.05,1.8853006540097776,77.05
1771577281.900894,62.55,-0.5232332211568999,62.55
1771577281.929120,62.15,-0.589675534954601,62.15
1771577281.929263,78.2,2.07632230617817,78.2
1771577281.929621,63.4,-0.382043304336784,63.4
1771577281.957059,53.9,-1.9600482570321933,53.9
1771577281.959126,43.45,-3.695853704997143,43.45
1771577281.959202,70.8,0.8471395009206925,70.8
1771577281.959498,41.65,-3.9948441170868003,41.65
1771577281.987581,77.15,1.9019112324592045,77.15
1771577281.989851,77.7,1.9932694139310434,77.7
1771577282.019120,66.75,0.17441107371896583,66.75
1771577282.019229,44.0,-3.604495523525304,44.0
1771577282.019510,46.55,-3.1809257730649576,46.55
1771577282.047686,55.05,-1.769026604863802,55.05
1771577282.049092,74.4,1.4451203251000069,74.4
1771577282.049318,66.95,0.20763223061781702,66.95
1771577282.077501,67.0,0.21593751984252924,67.0
1771577282.079395,39.25,-4.393497999873008,39.25
1771577282.079442,37.4,-4.700793701187378,37.4
1771577282.107290,85.75,3.3304209791097845,85.75
1771577282.108590,72.35,1.1046034668867852,72.35
1771577282.108684,79.8,2.3420915613689752,79.8
1771577282.137319,65.15,-0.09135818147183902,65.15
1771577282.138741,53.55,-2.018185281605182,53.55
1771577282.138987,70.1,0.7308654517747145,70.1
1771577282.167312,73.5,1.2956251190551777,73.5
1771577282.168647,51.05,-2.4334497428408164,51.05
1771577282.168745,49.55,-2.6826084195821966,49.55
1771577282.197245,81.65,2.6493872626833457,81.65
1771577282.198615,57.05,-1.4368150358752947,57.05
1771577282.227229,60.35,-0.888665947044257,60.35
1771577282.229331,55.35,-1.7191948695155252,55.35
1771577282.229434,38.35,-4.542993205917837,38.35
1771577282.257043,46.3,-3.222452219188521,46.3
1771577282.258996,83.05,2.8819353609752993,83.05
1771577282.259157,65.25,-0.0747476030224146,65.25
1771577282.259369,69.85,0.6893390056511511,69.85
1771577282.289173,63.9,-0.2989904120896572,63.9
1771577282.289304,69.15,0.5730649565051754,69.15
1771577282.289724,60.45,-0.8720553685948315,60.45
1771577282.317361,74.0,1.3786780113023045,74.0
1771577282.319252,26.2,-6.5611784875230175,26.2
1771577282.319313,54.1,-1.9268271001333421,54.1
1771577282.347385,81.15,2.566334370436219,81.15
1771577282.349025,72.25,1.0879928884373606,72.25
1771577282.349154,70.4,0.7806971871229925,70.4
1771577282.377361,79.8,2.3420915613689752,79.8
1771577282.379288,65.4,-0.04983173534827561,65.4
1771577282.379369,50.95,-2.4500603212902408,50.95
1771577282.437661,66.65,0.1578004952695414,66.65
1771577282.439776,71.75,1.0049399961902339,71.75
1771577282.469121,48.8,-2.807187757952887,48.8
1771577282.469311,78.65,2.1510699092005847,78.65
1771577282.469740,57.75,-1.3205409867293167,57.75
1771577282.469817,71.3,0.9301923931678193,71.3
1771577282.470923,56.05,-1.6029208203695484,56.05
1771577282.471002,85.2,3.2390627976379456,85.2
1771577282.471328,67.95,0.3737380151120706,67.95
1771577282.499759,63.8,-0.3156009905390828,63.8
1771577282.499867,55.2,-1.744110737189663,55.2
1771577282.559174,62.7,-0.49831735348276085,62.7
1771577282.559331,68.55,0.47340148580862185,68.55
1771577282.560023,75.35,1.602920820369546,75.35
1771577282.560168,54.35,-1.8853006540097788,54.35
1771577282.560800,60.45,-0.8720553685948315,60.45
1771577282.560859,50.45,-2.5331132135373675,50.45
1771577282.588940,81.0,2.5414185027620797,81.0
1771577282.589231,62.65,-0.5066226427074743,62.65
1771577282.589644,64.65,-0.17441107371896583,64.65
1771577282.617607,75.1,1.5613943742459826,75.1
1771577282.618589,82.8,2.8404089148517357,82.8
1771577282.621172,69.95,0.7059495841005778,69.95
1771577282.648962,71.9,1.029855863864373,71.9
1771577282.649115,71.9,1.029855863864373,71.9
1771577282.649465,48.15,-2.9151565178741516,48.15
1771577282.677355,64.8,-0.1494952060448292,64.8
1771577282.678525,81.85,2.6826084195821944,81.85
1771577282.680677,58.65,-1.1710457806844887,58.65
1771577282.710852,78.1,2.0597117277287436,78.1
1771577282.711188,53.75,-1.9849641247063312,53.75
1771577282.711329,62.85,-0.47340148580862307,62.85
1771577282.738837,84.9,3.18923106228967,84.9
1771577282.739076,60.65,-0.8388342116959815,60.65
1771577282.740631,62.9,-0.4650961965839108,62.9
1771577282.768865,80.5,2.458365610514953,80.5
1771577282.769287,53.05,-2.1012381738523094,53.05
1771577282.769349,74.9,1.5281732173471338,74.9
1771577282.797528,65.5,-0.0332211568988512,65.5
1771577282.799582,70.45,0.7890024763477047,70.45
1771577282.831240,55.9,-1.627836688043686,55.9
1771577282.831457,63.6,-0.34882214743793283,63.6
1771577282.831591,52.0,-2.275649247571275,52.0
1771577282.858965,47.45,-3.0314305670201285,47.45
1771577282.859250,48.6,-2.840408914851737,48.6
1771577282.859393,57.3,-1.3952885897517313,57.3
1771577282.887499,79.65,2.3171756936948382,79.65
1771577282.888749,54.5,-1.860384786335641,54.5
1771577282.888908,48.75,-2.815493047177599,48.75
1771577282.917354,60.0,-0.9468029716172461,60.0
1771577282.918549,63.9,-0.2989904120896572,63.9
1771577282.918615,76.25,1.752416026414375,76.25
1771577282.947521,69.95,0.7059495841005778,69.95
1771577282.948952,72.25,1.0879928884373606,72.25
1771577282.949107,87.4,3.604495523525304,87.4
1771577282.977538,73.6,1.3122356975046021,73.6
1771577282.978803,63.3,-0.3986538827862096,63.3
1771577282.978931,79.2,2.2424280906724237,79.2
1771577283.007104,98.0,5.3652168391643915,98.0
1771577283.008456,51.9,-2.2922598260207008,51.9
1771577283.008679,44.2,-3.5712743666264526,44.2
1771577283.037281,84.65,3.1477046161661066,84.65
1771577283.038519,63.05,-0.44018032890977304,63.05
1771577283.038744,71.0,0.8803606578195436,71.0
1771577283.067151,65.85,0.024915867674136626,65.85
1771577283.068280,57.2,-1.4118991682011557,57.2
1771577283.068487,68.7,0.49831735348276085,68.7
1771577283.097446,73.0,1.212572226808051,73.0
1771577283.099252,51.8,-2.308870404470126,51.8
1771577283.128825,68.15,0.40695917201092185,68.15
1771577283.129258,58.25,-1.23748809448219,58.25
1771577283.129571,40.95,-4.111118166232777,40.95
1771577283.157103,58.55,-1.1876563591339142,58.55
1771577283.158809,75.15,1.5696996634706972,75.15
1771577283.158909,67.25,0.2574639659660926,67.25
1771577283.159231,78.1,2.0597117277287436,78.1
1771577283.187467,81.3,2.5912502381103555,81.3
1771577283.188679,75.4,1.6112261095942606,75.4
1771577283.188840,91.85,4.343666264524731,91.85
1771577283.217498,68.65,0.49001206425804866,68.65
1771577283.218841,45.5,-3.3553368467839237,45.5
1771577283.218927,54.9,-1.7939424725379398,54.9
1771577283.247317,52.45,-2.2009016445488605,52.45
1771577283.249235,75.5,1.627836688043685,75.5
1771577283.249422,87.5,3.6211061019747284,87.5
1771577283.277091,57.2,-1.4118991682011557,57.2
1771577283.279520,60.0,-0.9468029716172461,60.0
1771577283.310148,60.1,-0.9301923931678205,60.1
1771577283.310192,60.85,-0.8056130547971303,60.85
1771577283.310266,78.25,2.0846275954028823,78.25
1771577283.338556,71.8,1.013245285414946,71.8
1771577283.339087,61.6,-0.6810337164264401,61.6
1771577283.339174,63.75,-0.32390627976379505,63.75
1771577283.367471,54.4,-1.8769953647850666,54.4
1771577283.368547,48.7,-2.8237983364023114,48.7
1771577283.370695,45.65,-3.330420979109786,45.65
1771577283.399548,47.05,-3.097872880817831,47.05
1771577283.399861,61.95,-0.6228966918534511,61.95
1771577283.428695,76.05,1.719194869515524,76.05
1771577283.428999,92.1,4.385192710648294,92.1
1771577283.429075,54.25,-1.9019112324592045,54.25
1771577283.456889,62.55,-0.5232332211568999,62.55
1771577283.458629,65.55,-0.024915867674138985,65.55
1771577283.458856,77.05,1.8853006540097776,77.05
1771577283.459029,59.55,-1.0215505746396607,59.55
1771577283.487265,81.15,2.566334370436219,81.15
1771577283.488392,55.75,-1.652752555717824,55.75
1771577283.490547,53.4,-2.04310114927932,53.4
1771577283.547115,49.8,-2.6410819734586335,49.8
1771577283.548945,53.7,-1.9932694139310434,53.7
1771577283.549331,77.85,2.01818528160518,77.85
1771577283.549416,61.95,-0.6228966918534511,61.95
1771577283.550615,77.85,2.01818528160518,77.85
1771577283.550818,62.7,-0.49831735348276085,62.7
1771577283.579029,73.95,1.3703727220775923,73.95
1771577283.579306,42.15,-3.9117912248396736,42.15
1771577283.579481,61.95,-0.6228966918534511,61.95
1771577283.607242,67.35,0.27407454441551704,67.35
1771577283.608607,69.15,0.5730649565051754,69.15
1771577283.637042,67.55,0.30729570131436823,67.55
1771577283.638939,76.2,1.744110737189663,76.2
1771577283.639297,81.95,2.6992189980316215,81.95
1771577283.639374,77.3,1.926827100133341,77.3
1771577283.667421,77.65,1.9849641247063312,77.65
1771577283.669337,56.1,-1.594615531144835,56.1
1771577283.669434,72.5,1.129519334560924,72.5
1771577283.697588,79.3,2.259038669121848,79.3
1771577283.698867,71.75,1.0049399961902339,71.75
1771577283.729010,80.3,2.425144453616102,80.3
1771577283.729269,54.75,-1.8188583402120775,54.75
1771577283.729326,63.7,-0.33221156898850723,63.7
1771577283.756792,70.2,0.7474760302241412,70.2
1771577283.758734,52.05,-2.267343958346563,52.05
1771577283.758979,38.7,-4.484856181344847,38.7
1771577283.787293,83.8,3.0065146993459897,83.8
1771577283.788865,70.8,0.8471395009206925,70.8
1771577283.789068,63.55,-0.35712743666264624,63.55
1771577283.817299,70.4,0.7806971871229925,70.4
1771577283.818859,52.65,-2.1676804876500104,52.65
1771577283.819136,55.05,-1.769026604863802,55.05
1771577283.847482,87.75,3.662632548098292,87.75
1771577283.849366,66.0,0.04983173534827561,66.0
1771577283.849458,24.75,-6.802031875039686,24.75
1771577283.877273,80.6,2.4749761889643773,80.6
1771577283.879148,57.8,-1.3122356975046046,57.8
1771577283.879265,56.45,-1.536478506571846,56.45
1771577283.907177,81.0,2.5414185027620797,81.0
1771577283.909087,66.75,0.17441107371896583,66.75
1771577283.909318,82.65,2.815493047177599,82.65
1771577283.937802,88.25,3.7456854403454187,88.25
1771577283.940817,88.55,3.795517175693694,88.55
1771577283.941066,60.2,-0.913581814718395,60.2
1771577283.969555,60.55,-0.8554447901454071,60.55
1771577283.970034,64.65,-0.17441107371896583,64.65
1771577283.970114,65.65,-0.00830528922471221,65.65
1771577283.997367,71.4,0.9468029716172461,71.4
1771577283.998575,63.05,-0.44018032890977304,63.05
1771577284.026844,44.8,-3.4716108959299015,44.8
1771577284.028771,51.3,-2.3919232967172532,51.3
1771577284.029039,66.6,0.14949520604482683,66.6
1771577284.057059,72.8,1.1793510699091998,72.8
1771577284.058942,72.65,1.154435202235063,72.65
1771577284.059043,62.35,-0.5564543780557498,62.35
1771577284.059330,27.15,-6.4033779922534775,27.15
1771577284.087520,55.45,-1.7025842910660995,55.45
1771577284.089408,64.15,-0.2574639659660926,64.15
1771577284.089506,67.5,0.29899041208965604,67.5
1771577284.117291,84.55,3.1310940377166796,84.55
1771577284.118620,49.75,-2.6493872626833457,49.75
1771577284.147131,67.85,0.35712743666264385,67.85
1771577284.149006,59.05,-1.1046034668867875,59.05
1771577284.149246,54.4,-1.8769953647850666,54.4
1771577284.177479,83.45,2.9483776747730017,83.45
1771577284.178948,56.35,-1.5530890850212715,56.35
1771577284.179037,64.75,-0.1578004952695414,64.75
1771577284.207455,69.7,0.6644231379770145,69.7
1771577284.209341,74.35,1.4368150358752925,74.35
1771577284.209460,87.25,3.5795796558511648,87.25
1771577284.241106,48.15,-2.9151565178741516,48.15
1771577284.241213,39.65,-4.327055686075307,39.65
1771577284.241529,74.55,1.4700361927741437,74.55
1771577284.270163,62.95,-0.4567909073591975,62.95
1771577284.270453,57.85,-1.303930408279891,57.85
1771577284.270735,52.85,-2.134459330751159,52.85
1771577284.298693,104.8,6.4947361737253155,104.8
1771577284.298917,69.8,0.6810337164264388,69.8
1771577284.326688,47.9,-2.9566829639977152,47.9
1771577284.329288,56.6,-1.5115626388977081,56.6
1771577284.329347,42.3,-3.8868753571655357,42.3
1771577284.329380,58.65,-1.1710457806844887,58.65
1771577284.357786,101.3,5.913365927995428,101.3
1771577284.360238,67.15,0.2408533875166682,67.15
1771577284.360292,68.95,0.5398437996063242,68.95
1771577284.388900,69.75,0.6727284272017267,69.75
1771577284.388983,59.1,-1.0962981776620742,59.1
1771577284.389007,51.35,-2.3836180074925397,51.35
