Host_Time_s,Raw_V3,Force_N,Raw_V3_Filtered
1771590282.367388,-5.75,-1.179351069909201,-5.75
1771590282.396865,5.05,0.6145914026287381,5.05
1771590282.396989,-4.1,-0.9052765254936824,-4.1
1771590282.452945,14.8,2.234122801447711,14.8
1771590282.455298,5.15,0.6312019810781636,5.15
1771590282.455415,11.05,1.61122610959426,11.05
1771590282.455766,-7.75,-1.5115626388977081,-7.75
1771590282.457847,-5.25,-1.0962981776620742,-5.25
1771590282.457986,-9.9,-1.8686900755603535,-9.9
1771590282.458079,16.85,2.574639659660931,16.85
1771590282.485222,10.9,1.5863102419201218,10.9
1771590282.485313,13.0,1.9351323893580543,13.0
1771590282.513853,16.65,2.5414185027620797,16.65
1771590282.516878,5.5,0.6893390056511522,5.5
1771590282.516994,-19.25,-3.421779160581625,12.6
1771590282.545301,-6.7,-1.3371515651787418,-6.7
1771590282.545418,12.6,1.8686900755603528,12.6
1771590282.545727,15.2,2.300565115245412,15.2
1771590282.575056,13.65,2.043101149279319,13.65
1771590282.575178,-17.2,-3.0812623023684047,-17.2
1771590282.603505,9.75,1.3952885897517302,9.75
1771590282.604971,3.25,0.31560099053908164,3.25
1771590282.605247,-6.85,-1.36206743285288,-6.85
1771590282.605311,2.9,0.25746396596609283,2.9
1771590282.663619,9.75,1.3952885897517302,9.75
1771590282.665224,-9.3,-1.7690266048638015,-9.3
1771590282.665295,-6.5,-1.303930408279891,-6.5
1771590282.665498,-12.05,-2.225817512222999,-12.05
1771590282.667047,10.95,1.5946155311448345,10.95
1771590282.667143,11.9,1.7524160264143755,11.9
1771590282.695051,43.0,6.918305924185663,43.0
1771590282.695190,-0.1,-0.240853387516668,-0.1
1771590282.723046,19.45,3.00651469934599,19.45
1771590282.725126,7.75,1.063077020763223,7.75
1771590282.725212,9.7,1.3869833005270173,9.7
1771590282.725313,42.7,6.8684741888373875,42.7
1771590282.753336,31.2,4.95825766715347,31.2
1771590282.755290,-0.6,-0.3239062797637948,-0.6
1771590282.755575,11.7,1.7191948695155246,11.7
1771590282.783427,4.9,0.5896755349546001,4.9
1771590282.785163,13.55,2.026490570829894,13.55
1771590282.785280,1.95,0.09966347069655193,1.95
1771590282.813809,17.35,2.657692551908058,17.35
1771590282.816940,11.6,1.7025842910660993,11.6
1771590282.817043,18.1,2.782271890278748,18.1
1771590282.872998,-0.65,-0.33221156898850746,-0.65
1771590282.874682,7.25,0.9800241285160961,7.25
1771590282.874759,13.95,2.0929328846275954,13.95
1771590282.902981,5.2,0.6395072703028762,5.2
1771590282.904229,-9.25,-1.7607213156390886,-9.25
1771590282.906190,10.25,1.478341481998857,10.25
1771590282.906519,-18.8,-3.3470315575592107,-18.8
1771590282.906736,15.4,2.333786272144263,15.4
1771590282.963762,12.65,1.8769953647850657,12.65
1771590282.965311,7.25,0.9800241285160961,7.25
1771590282.965407,-1.25,-0.43187503968505964,-1.25
1771590282.968108,-1.55,-0.4817067750333357,-1.55
1771590282.968190,-5.5,-1.1378246237856375,-5.5
1771590282.968403,27.2,4.293834529176456,27.2
1771590282.995266,12.6,1.8686900755603528,12.6
1771590282.995373,7.55,1.0298558638643722,7.55
1771590283.023061,0.15,-0.19932694139310458,0.15
1771590283.024986,-18.15,-3.2390627976379456,-18.15
1771590283.025326,-3.85,-0.8637500793701189,-3.85
1771590283.025429,12.1,1.785637183313226,12.1
1771590283.053398,16.1,2.4500603212902408,16.1
1771590283.055472,-5.25,-1.0962981776620742,-5.25
1771590283.055547,-1.25,-0.43187503968505964,-1.25
1771590283.083536,-10.5,-1.9683535462569055,-10.5
1771590283.085184,9.95,1.4285097466505807,9.95
1771590283.085334,-1.55,-0.4817067750333357,-1.55
1771590283.113102,20.3,3.1477046161661058,20.3
1771590283.114923,1.7,0.05813702457298852,1.7
1771590283.114994,-6.1,-1.2374880944821895,-6.1
1771590283.143250,-4.55,-0.9800241285160965,-4.55
1771590283.144964,-2.1,-0.5730649565051752,-2.1
1771590283.144992,-10.05,-1.8936059432344916,-10.05
1771590283.173374,23.25,3.637716680424154,23.25
1771590283.174603,14.8,2.234122801447711,14.8
1771590283.202831,18.3,2.8154930471775987,18.3
1771590283.204738,0.4,-0.15780049526954118,0.4
1771590283.204791,25.75,4.052981141659788,25.75
1771590283.204806,10.85,1.578004952695409,10.85
1771590283.233506,29.25,4.634351387389676,29.25
1771590283.235192,-24.15,-4.2356975046034675,-24.15
1771590283.263168,10.75,1.5613943742459837,10.75
1771590283.265407,18.2,2.798882468728173,18.2
1771590283.265511,19.35,2.989904120896565,19.35
1771590283.293573,14.15,2.126154041526446,14.15
1771590283.295284,-9.1,-1.7358054479649505,-9.1
1771590283.295404,-17.3,-3.0978728808178304,-17.3
1771590283.323840,5.85,0.747476030224141,5.85
1771590283.327017,-10.65,-1.9932694139310436,-10.65
1771590283.327320,-1.3,-0.44018032890977227,-1.3
1771590283.355624,1.3,-0.00830528922471291,1.3
1771590283.355707,29.25,4.634351387389676,29.25
1771590283.355962,10.75,1.5613943742459837,10.75
1771590283.383669,11.45,1.6776684233919612,11.45
1771590283.385174,-23.0,-4.044675852435076,-23.0
1771590283.385249,9.55,1.3620674328528795,9.55
1771590283.413443,7.15,0.9634135500666708,7.15
1771590283.416035,-2.45,-0.631201981078164,-2.45
1771590283.416107,-3.1,-0.7391707409994288,-3.1
1771590283.445234,5.55,0.6976442948758649,5.55
1771590283.445340,9.05,1.2790145406057527,9.05
1771590283.473082,9.0,1.2707092513810399,9.0
1771590283.474648,34.15,5.448269731411518,34.15
1771590283.474697,16.8,2.566334370436218,16.8
