Host_Time_s,Raw_V3,Force_N,Raw_V3_Filtered
1771577810.668327,-28.45,1.3662200774652355,-28.45
1771577810.670217,-22.05,2.4292970982284587,-22.05
1771577810.670518,-50.2,-2.2465807352847813,-50.2
1771577810.670591,-47.2,-1.7482633818020203,-47.2
1771577810.698755,-3.4,5.527169979046289,-3.4
1771577810.699858,-38.0,-0.22009016445488652,-38.0
1771577810.700136,-30.25,1.067229665375579,-30.25
1771577810.728826,-19.55,2.8445615594640925,-19.55
1771577810.729819,-34.65,0.3363642136008633,-34.65
1771577810.731894,-44.95,-1.3745253666899495,-44.95
1771577810.789190,-13.8,3.799669820306051,-13.8
1771577810.791004,-41.3,-0.768239253285923,-41.3
1771577810.791241,-33.55,0.5190805765445425,-33.55
1771577810.791483,-37.85,-0.1951742967807487,-37.85
1771577810.794277,-12.0,4.098660232395708,-12.0
1771577810.794403,-37.45,-0.1287319829830475,-37.45
1771577810.820703,12.9,8.234694266302622,12.9
1771577810.820894,-41.8,-0.8512921455330498,-41.8
1771577810.821207,-57.05,-3.3844053590704175,-57.05
1771577810.848324,-7.4,4.862746841069274,-7.4
1771577810.850528,-53.15,-2.7365927995428287,-53.15
1771577810.850608,-48.75,-2.005727347768113,-48.75
1771577810.879790,-1.9,5.776328655787669,-1.9
1771577810.881498,-54.35,-2.935919740935933,-54.35
1771577810.881627,-55.5,-3.1269413931043246,-55.5
1771577810.910634,-35.75,0.15364785065718412,-35.75
1771577810.910834,-47.1,-1.7316528033525946,-47.1
1771577810.939198,-41.85,-0.8595974347577632,-41.85
1771577810.968142,-38.2,-0.2533113213537377,-38.2
1771577810.969973,-22.4,2.3711600736554703,-22.4
1771577810.970324,-35.2,0.24500603212902314,-35.2
1771577810.970412,-46.0,-1.5489364404089154,-46.0
1771577810.971981,-48.8,-2.014032636992825,-48.8
1771577810.972206,-24.35,2.047253793891675,-24.35
1771577811.002416,-53.7,-2.8279509810146686,-53.7
1771577811.002524,-47.05,-1.7233475141278813,-47.05
1771577811.030614,-14.2,3.73322750650835,-14.2
1771577811.030915,-31.85,0.801460410184773,-31.85
1771577811.031123,-31.95,0.784849831735348,-31.95
1771577811.058728,3.4,6.656689313607213,3.4
1771577811.060416,-78.95,-7.0221220394945725,-78.95
1771577811.060514,-51.2,-2.412686519779035,-51.2
1771577811.088719,-23.8,2.138611975363515,-23.8
1771577811.090584,-35.2,0.24500603212902314,-35.2
1771577811.090676,-51.05,-2.3877706521048956,-51.05
1771577811.118761,-16.3,3.384405359070417,-16.3
1771577811.120462,-29.2,1.2416407390945454,-29.2
1771577811.120538,-18.95,2.944225030160645,-18.95
1771577811.148695,-4.7,5.311232459203759,-4.7
1771577811.150382,-44.45,-1.2914724744428228,-44.45
1771577811.150469,-46.7,-1.6652104895548934,-46.7
1771577811.179218,-17.0,3.2681313099244393,-17.0
1771577811.182564,-65.15,-4.729862213473873,-65.15
1771577811.182788,-45.85,-1.5240205727347775,-45.85
1771577811.211482,-9.55,4.5056194044066284,-45.85
1771577811.211837,-62.45,-4.281376595339388,-62.45
1771577811.240394,-41.5,-0.8014604101847742,-41.5
1771577811.240786,-49.75,-2.1718331322623663,-49.75
1771577811.240853,-43.45,-1.1253666899485693,-43.45
1771577811.268271,-59.9,-3.8578068448790406,-59.9
1771577811.270173,-34.7,0.32805892437615,-34.7
1771577811.270450,-52.65,-2.6535399072957015,-52.65
1771577811.272156,-49.65,-2.155222553812941,-49.65
1771577811.302658,-28.5,1.357914788240523,-28.5
1771577811.303053,-38.0,-0.22009016445488652,-38.0
1771577811.303138,-19.5,2.8528668486888056,-19.5
1771577811.330859,-17.95,3.1103308146548985,-17.95
1771577811.331239,-42.25,-0.9260397485554643,-42.25
1771577811.331442,-58.35,-3.6003428789129477,-58.35
1771577811.358497,-27.95,1.4492729697123625,-27.95
1771577811.360215,-34.05,0.43602768429741573,-34.05
1771577811.388674,-24.3,2.055559083116388,-24.3
1771577811.390314,-29.95,1.1170614007238553,-29.95
1771577811.390546,-41.15,-0.7433233856117851,-41.15
1771577811.418798,-20.65,2.661845196520414,-20.65
1771577811.420235,-23.7,2.15522255381294,-23.7
1771577811.420493,-40.85,-0.6934916502635096,-40.85
1771577811.448642,-25.7,1.8230109848244331,-25.7
1771577811.450323,-37.95,-0.2117848752301743,-37.95
1771577811.450565,-21.8,2.470823544352022,-21.8
1771577811.478723,-18.45,3.0272779224077717,-18.45
1771577811.480408,-43.6,-1.150282557622707,-43.6
1771577811.480553,-69.55,-5.460727665248587,-69.55
1771577811.509177,-7.5,4.846136262619849,-7.5
1771577811.510367,-40.35,-0.6104387580163827,-40.35
1771577811.538310,-43.05,-1.0589243761508669,-43.05
1771577811.540022,-20.1,2.753203377992253,-20.1
1771577811.540294,-64.45,-4.613588164327895,-64.45
1771577811.568230,-21.65,2.4957394120261602,-21.65
1771577811.570388,-21.9,2.454212965902597,-21.9
1771577811.570738,-51.0,-2.3794653628801834,-51.0
1771577811.570793,-62.15,-4.231544859991111,-62.15
1771577811.600566,-18.5,3.018972633183059,-18.5
1771577811.600760,-61.7,-4.156797256968698,-61.7
1771577811.601068,-61.4,-4.106965521620421,-61.4
1771577811.628682,-31.2,0.9094291701060382,-31.2
1771577811.630257,-65.4,-4.771388659597436,-65.4
1771577811.659015,-57.1,-3.392710648295131,-57.1
1771577811.660312,-25.7,1.8230109848244331,-25.7
1771577811.660738,-30.6,1.00909264080259,-30.6
1771577811.660830,-45.6,-1.4824941266112142,-45.6
1771577811.688630,-35.0,0.27822718902787436,-35.0
1771577811.690570,-57.6,-3.475763540542258,-57.6
1771577811.690660,-42.95,-1.0423137977014423,-42.95
1771577811.719241,-19.3,2.886088005587656,-19.3
1771577811.721700,-51.8,-2.512349990475586,-51.8
1771577811.721804,-39.85,-0.527385865769256,-39.85
1771577811.751059,-22.0,2.4376023874531714,-22.0
1771577811.751303,-42.95,-1.0423137977014423,-42.95
1771577811.751641,-47.6,-1.8147056955997214,-47.6
1771577811.778740,-51.0,-2.3794653628801834,-51.0
1771577811.780318,-44.45,-1.2914724744428228,-44.45
1771577811.812215,-45.8,-1.5157152835100642,-45.8
1771577811.812349,-28.8,1.3080830528922467,-28.8
1771577811.840531,-63.55,-4.464092958283066,-63.55
1771577811.841089,-33.25,0.5689123118928182,-33.25
1771577811.841208,-62.7,-4.3229030414629515,-62.7
1771577811.898126,-55.0,-3.043888500857198,-55.0
1771577811.899987,-27.95,1.4492729697123625,-27.95
1771577811.900234,-43.1,-1.0672296653755802,-43.1
1771577811.900427,-30.45,1.0340085084767283,-30.45
1771577811.902012,-51.95,-2.5372658581497247,-51.95
1771577811.902563,-49.75,-2.1718331322623663,-49.75
1771577811.902644,-25.95,1.7814845387008698,-25.95
1771577811.930222,2.4,6.49058352911296,2.4
1771577811.930452,-54.3,-2.92761445171122,-54.3
1771577811.930631,-40.4,-0.618744047241095,-40.4
1771577811.958639,-21.4,2.537265858149724,-21.4
1771577811.960180,-58.4,-3.60864816813766,-58.4
1771577811.960434,-39.0,-0.3861959489491401,-39.0
1771577811.988702,-10.45,4.356124198361801,-10.45
1771577811.990326,-34.5,0.36128008127500116,-34.5
1771577811.990634,-43.15,-1.0755349546002924,-43.15
1771577812.018708,-19.9,2.786424534891104,-19.9
1771577812.020415,-64.65,-4.646809321226747,-64.65
1771577812.020501,-38.65,-0.32805892437615114,-38.65
1771577812.048763,-17.45,3.193383706902025,-17.45
1771577812.050443,-57.5,-3.459152962092832,-57.5
1771577812.050615,-46.75,-1.6735157787796056,-46.75
1771577812.078703,-28.1,1.424357102038224,-28.1
1771577812.080374,-69.05,-5.377674773001461,-69.05
1771577812.080477,-41.8,-0.8512921455330498,-41.8
1771577812.109129,-20.2,2.736592799542828,-20.2
1771577812.110274,-56.25,-3.251520731475015,-56.25
1771577812.138359,-51.5,-2.46251825512731,-51.5
1771577812.140293,-32.8,0.6436599149152328,-32.8
1771577812.140399,-39.95,-0.5439964442186815,-39.95
1771577812.168456,-54.35,-2.935919740935933,-54.35
1771577812.169944,-42.7,-1.000787351577879,-42.7
1771577812.170149,-49.6,-2.146917264588229,-49.6
1771577812.198323,-54.55,-2.9691408978347833,-54.55
1771577812.200678,-30.3,1.0589243761508662,-30.3
1771577812.201011,-49.7,-2.163527843037654,-49.7
1771577812.201085,-42.6,-0.9841767731284534,-42.6
1771577812.228508,-37.4,-0.1204266937583341,-37.4
1771577812.229859,-54.4,-2.9442250301606454,-54.4
1771577812.258669,-15.3,3.5505111435646706,-15.3
1771577812.260452,-26.3,1.7233475141278807,-26.3
1771577812.260730,-62.55,-4.297987173788813,-62.55
1771577812.289285,-29.6,1.1751984252968437,-29.6
1771577812.292201,-51.25,-2.420991809003747,-51.25
1771577812.292328,-64.05,-4.5471458505301925,-64.05
1771577812.322383,-24.55,2.0140326369928245,-24.55
1771577812.322550,-46.15,-1.5738523080830533,-46.15
1771577812.322994,-50.85,-2.3545494952060455,-50.85
1771577812.350699,-10.15,4.405955933710077,-10.15
1771577812.350846,-59.1,-3.724922217283638,-59.1
1771577812.351175,-60.75,-3.998996761699156,-60.75
1771577812.378751,-9.5,4.513924693631342,-46.15
1771577812.380326,-41.7,-0.8346815670836254,-41.7
1771577812.380541,-49.9,-2.196748999936504,-49.9
1771577812.412086,-18.25,3.0604990793066222,-18.25
1771577812.412406,-49.25,-2.0887802400152395,-49.25
1771577812.440253,-45.9,-1.53232586195949,-45.9
1771577812.440636,-34.15,0.41941710584799013,-34.15
1771577812.440814,-59.4,-3.774753952631914,-59.4
1771577812.468416,-58.1,-3.5588164327893845,-58.1
1771577812.470235,-48.1,-1.8977585878468484,-48.1
1771577812.470603,-58.15,-3.5671217220140967,-58.15
1771577812.470710,-39.95,-0.5439964442186815,-39.95
1771577812.498721,-36.0,0.11212140453362072,-36.0
1771577812.500549,-43.5,-1.1336719791732814,-43.5
1771577812.500641,-25.25,1.897758587846847,-25.25
1771577812.529315,-28.4,1.3745253666899484,-28.4
1771577812.532308,-38.55,-0.31144834592672554,-38.55
1771577812.532433,-54.25,-2.919309162486508,-54.25
1771577812.560824,-35.55,0.1868690075560353,-35.55
1771577812.561002,-83.1,-7.7114610451457235,-83.1
1771577812.561309,-36.25,0.07059495841005732,-36.25
1771577812.588402,-19.8,2.8030351133405293,-19.8
1771577812.590531,-49.6,-2.146917264588229,-49.6
1771577812.590617,-49.15,-2.0721696615658143,-49.15
1771577812.618743,-23.5,2.188443710711791,-23.5
1771577812.621048,-55.55,-3.135246682329037,-55.55
1771577812.650372,-33.75,0.48585941964569135,-33.75
1771577812.650740,-52.0,-2.5455711473744373,-52.0
1771577812.650831,-29.65,1.1668931360721315,-29.65
1771577812.678383,-26.5,1.6901263572290302,-26.5
1771577812.680127,-36.85,-0.029068512286495093,-36.85
1771577812.680263,-42.65,-0.9924820623531656,-42.65
1771577812.708833,-29.15,1.2499460283192583,-29.15
1771577812.709828,-46.7,-1.6652104895548934,-46.7
1771577812.738004,-56.55,-3.3013524668232908,-56.55
1771577812.740629,-16.3,3.384405359070417,-16.3
1771577812.740666,-63.35,-4.430871801384216,-63.35
1771577812.770083,-56.65,-3.317963045272716,-56.65
1771577812.770238,-33.85,0.46924884119626575,-33.85
1771577812.770389,-44.9,-1.3662200774652362,-44.9
1771577812.770546,-57.5,-3.459152962092832,-57.5
1771577812.799051,-19.9,2.786424534891104,-19.9
1771577812.800571,-63.35,-4.430871801384216,-63.35
1771577812.800689,-47.7,-1.831316274049147,-47.7
1771577812.829018,-4.05,5.419201219125024,-4.05
1771577812.858515,-62.75,-4.331208330687663,-62.75
1771577812.860307,-56.4,-3.276436599149153,-56.4
1771577812.860464,-38.55,-0.31144834592672554,-38.55
1771577812.860727,-44.7,-1.3329989205663861,-44.7
1771577812.862291,-48.85,-2.0223379262175385,-48.85
1771577812.890595,-28.55,1.34960949901581,-28.55
1771577812.890709,-56.35,-3.2681313099244407,-56.35
1771577812.918397,-27.8,1.4741888373865002,-27.8
1771577812.920964,-39.25,-0.42772239507270354,-39.25
1771577812.921174,-33.85,0.46924884119626575,-33.85
1771577812.921466,-45.1,-1.3994412343640874,-45.1
1771577812.948732,-42.25,-0.9260397485554643,-42.25
1771577812.950493,-55.65,-3.1518572607784625,-55.65
1771577812.950587,-37.5,-0.1370372722077597,-37.5
1771577813.009255,-40.85,-0.6934916502635096,-40.85
1771577813.010245,-61.45,-4.115270810845134,-61.45
1771577813.038509,-51.05,-2.3877706521048956,-51.05
1771577813.040491,-22.55,2.3462442059813315,-22.55
1771577813.040769,-30.45,1.0340085084767283,-30.45
1771577813.068042,-68.7,-5.319537748428473,-68.7
1771577813.070087,-14.5,3.6833957711600736,-14.5
1771577813.070148,-44.3,-1.2665566067686838,-44.3
1771577813.070189,-51.65,-2.487434122801448,-51.65
1771577813.098482,-20.85,2.6286240396215628,-20.85
1771577813.100269,-42.15,-0.9094291701060387,-42.15
1771577813.100536,-40.25,-0.5938281795669571,-40.25
1771577813.100653,-53.2,-2.744898088767542,-53.2
1771577813.102196,-58.6,-3.6418693250365113,-58.6
1771577813.102317,-8.95,4.605282875103181,-8.95
1771577813.130540,-48.15,-1.9060638770715606,-48.15
1771577813.130654,-57.6,-3.475763540542258,-57.6
1771577813.158599,-38.5,-0.3031430567020133,-38.5
1771577813.160184,-69.55,-5.460727665248587,-69.55
1771577813.160275,-50.4,-2.279801892183631,-50.4
1771577813.188675,-17.45,3.193383706902025,-17.45
1771577813.190600,-69.4,-5.435811797574451,-69.4
1771577813.190687,-45.6,-1.4824941266112142,-45.6
1771577813.219578,4.9,6.905847990348593,-45.65
1771577813.222295,-50.8,-2.3462442059813324,-50.8
1771577813.222389,-45.65,-1.4907994158359263,-45.65
1771577813.250486,-2.05,5.751412788113531,-2.05
1771577813.250632,-46.95,-1.7067369356784567,-46.95
1771577813.251021,-44.2,-1.2499460283192594,-44.2
1771577813.278706,-18.45,3.0272779224077717,-18.45
1771577813.280415,-36.25,0.07059495841005732,-36.25
1771577813.280526,-51.9,-2.5289605689250116,-51.9
1771577813.309159,-40.15,-0.5772176011175315,-40.15
1771577813.310282,-38.4,-0.2865324782525877,-38.4
1771577813.340442,-40.1,-0.5689123118928193,-40.1
1771577813.340638,-33.0,0.6104387580163816,-33.0
1771577813.341068,-74.1,-6.216508984697441,-74.1
1771577813.368454,-40.2,-0.5855228903422449,-40.2
1771577813.370508,-27.45,1.5323258619594893,-27.45
1771577813.370614,-56.35,-3.2681313099244407,-56.35
1771577813.370873,-35.35,0.22009016445488533,-35.35
1771577813.398686,-28.25,1.3994412343640863,-28.25
1771577813.400239,-53.05,-2.719982221093403,-53.05
1771577813.400428,-63.05,-4.381040066035939,-63.05
1771577813.428543,-19.8,2.8030351133405293,-19.8
1771577813.429858,-63.1,-4.3893453552606525,-63.1
1771577813.429960,-44.35,-1.2748618959933973,-44.35
1771577813.458829,-31.0,0.9426503270048888,-31.0
1771577813.460144,-46.3,-1.598768175757191,-46.3
1771577813.460221,-46.5,-1.6319893326560422,-46.5
1771577813.488849,-46.4,-1.6153787542066167,-46.4
1771577813.490482,-42.05,-0.8928185916566131,-42.05
1771577813.518656,-40.35,-0.6104387580163827,-40.35
1771577813.520151,-39.3,-0.43602768429741573,-39.3
1771577813.520223,-42.8,-1.0173979300273035,-42.8
1771577813.549867,-29.6,1.1751984252968437,-29.6
1771577813.550267,-54.15,-2.9026985840370823,-54.15
1771577813.578455,-57.95,-3.5339005651152466,-57.95
1771577813.580563,-36.6,0.012457933837068313,-36.6
1771577813.580677,-57.9,-3.525595275890533,-57.9
1771577813.580963,-60.5,-3.957470315575593,-60.5
1771577813.609060,-16.05,3.42593180519398,-16.05
1771577813.610123,-54.4,-2.9442250301606454,-54.4
1771577813.638392,-50.7,-2.329633627531908,-50.7
1771577813.640274,-18.25,3.0604990793066222,-18.25
1771577813.640379,-63.4,-4.439177090608928,-63.4
1771577813.670421,-60.95,-4.032217918598008,-60.95
1771577813.670828,-46.9,-1.6984316464537434,-46.9
1771577813.670919,-63.1,-4.3893453552606525,-63.1
1771577813.672198,-48.5,-1.9642009016445494,-48.5
1771577813.700738,-13.75,3.807975109530764,-13.75
1771577813.701247,-40.05,-0.5606070226681059,-40.05
1771577813.701412,-45.65,-1.4907994158359263,-45.65
1771577813.728656,-58.5,-3.6252587465870856,-58.5
1771577813.730485,-55.2,-3.0771096577560493,-55.2
1771577813.730583,-58.6,-3.6418693250365113,-58.6
1771577813.758655,-36.25,0.07059495841005732,-36.25
1771577813.760282,-55.2,-3.0771096577560493,-55.2
1771577813.760371,-51.3,-2.429297098228459,-51.3
1771577813.788784,-8.1,4.7464727919232965,-8.1
1771577813.791137,-33.45,0.535691154993967,-33.45
1771577813.791277,-28.35,1.3828306559146606,-28.35
1771577813.818742,-23.6,2.1718331322623654,-23.6
1771577813.820251,-49.4,-2.1136961076893774,-49.4
1771577813.820343,-56.05,-3.218299574576164,-56.05
1771577813.848475,-44.8,-1.3496094990158107,-44.8
1771577813.850331,-53.6,-2.8113404025652433,-53.6
1771577813.850412,-36.35,0.05398437996063172,-36.35
1771577813.878616,-35.35,0.22009016445488533,-35.35
1771577813.880165,-61.85,-4.181713124642836,-61.85
1771577813.880249,-57.95,-3.5339005651152466,-57.95
1771577813.909115,-40.0,-0.5523017334433937,-40.0
1771577813.910164,-62.5,-4.2896818845641,-62.5
1771577813.938875,-43.15,-1.0755349546002924,-43.15
1771577813.940448,-36.3,0.062289669185345106,-36.3
1771577813.968886,-41.35,-0.7765445425106363,-41.35
1771577813.970431,-46.8,-1.681821068004318,-46.8
1771577813.970527,-48.95,-2.038948504666964,-48.95
1771577813.973052,-34.1,0.4277223950727024,-34.1
1771577814.000806,-20.1,2.753203377992253,-20.1
1771577814.000951,-73.8,-6.166677249349165,-73.8
1771577814.001071,-64.65,-4.646809321226747,-64.65
1771577814.028701,-28.1,1.424357102038224,-28.1
1771577814.030255,-46.75,-1.6735157787796056,-46.75
1771577814.058850,-48.95,-2.038948504666964,-48.95
1771577814.060346,-34.4,0.37789065972442676,-34.4
1771577814.060452,-58.2,-3.5754270112388102,-58.2
1771577814.063072,-50.55,-2.304717759857769,-50.55
1771577814.118721,-11.15,4.239850149215823,-11.15
1771577814.120611,-61.0,-4.040523207822719,-61.0
1771577814.120704,-38.7,-0.3363642136008645,-38.7
1771577814.123272,-46.65,-1.65690520033018,-46.65
1771577814.123348,-52.7,-2.661845196520415,-52.7
1771577814.123578,-26.85,1.631989332656041,-26.85
1771577814.150609,-20.2,2.736592799542828,-20.2
1771577814.151150,-68.2,-5.236484856181346,-68.2
1771577814.151228,-57.3,-3.4259318051939807,-57.3
1771577814.178643,-31.45,0.8679027239824748,-31.45
1771577814.180377,-51.65,-2.487434122801448,-51.65
1771577814.180459,-50.5,-2.2964124706330566,-50.5
1771577814.209084,-35.2,0.24500603212902314,-35.2
1771577814.210115,-69.9,-5.518864689821577,-69.9
1771577814.238316,-49.15,-2.0721696615658143,-49.15
1771577814.241038,-18.1,3.08541494698076,-18.1
1771577814.241131,-68.35,-5.261400723855483,-68.35
1771577814.270748,-56.55,-3.3013524668232908,-56.55
1771577814.270857,-40.6,-0.6519652041399462,-40.6
1771577814.270984,-46.8,-1.681821068004318,-46.8
1771577814.271350,-20.6,2.6701504857451264,-20.6
1771577814.298619,-30.3,1.0589243761508662,-30.3
1771577814.300521,-56.7,-3.3262683344974295,-56.7
1771577814.300589,-46.3,-1.598768175757191,-46.3
1771577814.328671,-34.0,0.44433297352212797,-34.0
1771577814.330300,-53.6,-2.8113404025652433,-53.6
1771577814.358640,-21.25,2.5621817258238617,-21.25
1771577814.360263,-42.85,-1.0257032192520168,-42.85
1771577814.360419,-45.1,-1.3994412343640874,-45.1
1771577814.388649,-52.8,-2.6784557749698394,-52.8
1771577814.390388,-24.4,2.038948504666963,-24.4
1771577814.390493,-62.45,-4.281376595339388,-62.45
1771577814.418881,-20.7,2.653539907295701,-20.7
1771577814.420162,-52.4,-2.6120134611721384,-52.4
1771577814.448320,-12.7,3.98238618324973,-12.7
1771577814.450203,11.45,7.993840878785956,11.45
1771577814.450329,-63.15,-4.397650644485365,-63.15
1771577814.450658,-47.95,-1.8728427201727105,-47.95
1771577814.478671,-17.75,3.1435519715537494,-17.75
1771577814.480273,-53.6,-2.8113404025652433,-53.6
1771577814.480352,-61.8,-4.173407835418122,-61.8
1771577814.509139,-17.15,3.2432154422503015,-17.15
1771577814.510112,-57.15,-3.401015937519843,-57.15
1771577814.538312,-30.3,1.0589243761508662,-30.3
1771577814.540289,-1.55,5.834465680360658,-1.55
1771577814.540466,-65.3,-4.75477808114801,-65.3
1771577814.568509,-29.05,1.2665566067686833,-29.05
1771577814.570517,-31.15,0.917734459330751,-31.15
1771577814.570621,-20.55,2.678455774969839,-20.55
1771577814.570912,-31.0,0.9426503270048888,-31.0
1771577814.598648,-31.5,0.859597434757762,-31.5
1771577814.600276,-46.1,-1.5655470188583411,-46.1
1771577814.600379,-56.75,-3.3345736237221417,-56.75
1771577814.628526,-26.75,1.6485999111054668,-26.75
1771577814.630260,-44.7,-1.3329989205663861,-44.7
1771577814.630337,-21.15,2.578792304273287,-21.15
1771577814.658620,-28.65,1.332998920566385,-28.65
